ID,Reference,Prediction,WER
1197,sesebohon  negara  atau  masyarakat  yang  sedang  membangun  sepatutnya  pelahan -lahan  melalui  process  urbanisasi.,"sesebuah  negara  atau  masyarakat  yang  sedang  membangun,  sepatutnya  pelahan-lahan  melalui  proses  urbanisasi.",0.38461538461538464
1198,"walaupun  tanah  melayu  berada  dalam  satu  sistem  politik  yang  sama  seperti  di  bawah  pemerintahan  british,  orang -orang  melayu  tidak  mengikut  aliran  pembahan  bulan  yang  telah  menjadi  ciri  kepada  masyarakat  pertanian  di  tempat -tempat  lain  di  dunia  ini.","walaupun  tanah  melayu  berada  dalam  satu  sistem  politik  yang  sama,  seperti  di  bawah  pemerintahan  british,  orang-orang  melayu ⟸ tidak  mengikut  aliran  pembanbunan  yang  telah  menjadi  ciri  kepada  masyarakat  pertanyaan  di  tempat  tempat  lain  di  dunia  ini.  kerajaannya  terguna dengan  kejayaan  dan  kenaikan  kerana  mereka  mencari  penerbaiannya  pada  perhubungan  di  dunya  ini.",0.6216216216216216
1199,"pentingnya,  process  urbanisasi  dalam  kemajuan  sesuatu  masyarakat  teletak  kepada  organisasi  kompleks  yang  terdapat  di  banda  banda  dan  diperkhan  pekan.","pentingnya  proses  urbanisasi  dalam  kemajuan  sesuatu  masyarakat,  terletak  kepada  organisasi  kompleks  yang  terdapat  di  bandar-banda  dan  diperkan  pekani.  pertama,  percayaan  berguna dengan  penerbakan  bahawa  kerajaannya  adalah  kerana  mereka  menangguhkan  perkara  benda  ini  untuk  membuat  perekaian  secara  serta  makna  pengalaman  bagi  pemutihkan  permataan  syurga  pada  pertunjukkan  persenjuhan  darah  atau  mengawas  sebab  agam  selalu  tidak  ada  apa  puncair  dari  negara  dan  ternapik  sedikit  jauhu  sama  semula  seperti  cerita  itu  akan  merayuk  seseorang  berlengkar  setidikan  raja  sudah  muka  saya  juga",3.473684210526316
1200,"ini  menyebabkan  penduduk  banda  lebih  sergas  dan  berpengetahuan.  sebaliknya,  penduduk  penduduk  luar  banda  menjadi  terpisah  daripada  pengalaman -pengalaman  ini  dan  mereka  terikat  dengan  pola  hidup  lama  yang  menjadi  ciri  kehidupan  di  luar  banda.","ini  menyebabkan  penduduk  bandar  lebih  cergas  dan  berpengetahuan.  sebaliknya,  penduduk-pendudok  luar  banda  menjadi  terpisah  daripada  pengalaman  penyelamaan  ini  dan  mereka  terikat  dengan  pola  hidup  lama  yang  menjadi  ciri  keidapan  di  luar  benda.",0.21212121212121213
1201,tinkat  pendetahuan  mereka  lebih  rendah  dan  kehupayaan  untuk  berubah  adalah  terhad.  oleh  itu  masyarakat  luar  banda  lebih  stati  jika  dibandingkan  dengan  masyarakat  banda.,"tingkat  pengetahuan  mereka  lebih  rendah dan  keupayaan  untuk  berubah  adalah  terhad.  oleh  itu,  masyarakat  luar  banda  lebih  setatijika  dibandingkan  dengan  masyarakak  banda.",0.30434782608695654
1202,pendetnya  terdapat  perbezaan  kemajuan  di  antara  kawasan  banda  dan  luar  banda.,pendaknya  terdapat  perbesaan  kemajuan  di  antara  kawasan  banda  dan  luar  banda.,0.18181818181818182
1203,"perbezaan  kaum  di  sini  merupakan  perbezaan  dari  segi  kekayaan,  perbezaan  dari  segi  peruang  dan  perbezaan  dari  segi  kemajuan.","perbezaan  kaum  di  sini  merupakan  perbesaan  dari  segi  kekayaannya,  perbisaan  dari  segipuluan  dan  perbedahan  daris  segi  kerajuan.",0.4444444444444444
1204,"dalam  usaha  mencari  sebab  perbezaan  kaum,  kita  hamz  mengambil  perkiraan  akan  pentingnya  piangagahan  demografi.","dalam  usaha  mencari  sebab  perbezaan  kaum,  kita  hamz  mengambil  perkiraan  akan  pentingnya  piangagahan  demografi.  dalam  usah  yang  mencarinya  berbentuk  kejayaannya,  kerajaan  dan  penyakitkan  terkawal  kerana  mereka  memperbaikkan  bahawa  iaitu  benda  dihidupkan  dengan  muka-maka  atau  maka  merata  jauhan  serta  terserat  untuk  pengirakan  pekerjaan  dalam  permohonan  pertunjukkan  syarikat  secara  daripada  raja  sedangkan  reka  itu  tidak  ada  apa  sama  selama  takut  sengguha  saya  nak  melayani  pada  semuanya  baginda  sudah  menyuruh  agih  dari  pembalas  ini  adalah  tempat  setudia  tentang",4.357142857142857
1205,ia  adalah  punca  dan  juga  akibat  perbezaan  kaum.  dapat  diperkatakan  bahawa  jika  pengagahan  penduduk  di  tanah  melayu  sendiri  adalah  suatu  buktip  perbezaan  kaum  maka  orang -orang  melayulah  yang  patut  disalahkan.,"ia  adalah  puncah dan  juga  akibat  perbesaan  kaum.  dapat  diperkatakan  bahawa  jika  pengagahan  penuduk  ditanah  melayu  sendiri,  adalah  suatu  buktiperbezaan  kauam,  maka  orang-orang  melayulah  yang  patut  disalahkan.  maka  orang-orang berjaya  mencari  kebanyakan  tersebut.",0.5666666666666667
1206,jika  di  pandang  sekali  imbas  seakan  akan  akan  nyata  bahawa  orang -orang  melayu  memilih  secara  sukari  leh  untuk  tinggal  atau  untuk  pindah  ke  kawasan  luar  banda.,"di  kelipandang  sekali  imbas,  seakan  akan  akannya  terbahawa  orang-orang  melayu  memilih  secara  sukari  le  untuk  tinggal  atau  untuk  pindah  kekawasan  luar  bandam.  berita  berikutnya  dipercaya  bahasaan  yang  menunjukkan  pada  kata  penyakit  dan  perjalanan  dengan  benda  selama  jauhan  mengalirkan  bagaimana  mereka  merupakan  penggunaan  kerja  serta  makna  berbentuk  syurga  dalam  permohonan  tanpa  muka  tersenap  daripada  pekerjaan  puncapan  dari  pembalut  setenggan  semula  kepada  tempat  ini  tidak  ada  apa  sama  tak  mungkin  sudah  sedikit  itu  juga  saya  nak  berikan  sesehat  tapi  kalau  dia  memang  hanya  banyak",2.769230769230769
1207,oleh  itu  mereka  sendiri  telah  menyebabkan  perbezaan  kaum  dengan  menetap  di  kawasan  luar  banda  dan  menyakad  kawasan  merikas  sendiri.,"oleh  itu,  mereka  sendiri  telah  menyebabkan  perbesaan  kaum  dengan  menetap  dikawasan  luar  bandara  dan  menyekatka  majuan  mereka  sendiri.",0.42105263157894735
1208,"sementara  kaum -kawun  lain  berkembang  dengan  ciri -ciri  kemajuan  pekan  dan  banda,  orang -orang  melayu  secara  ulang -olah  berpua  chati  untuk  memandang  sahaja  kemajuan  belalu.","sementara  kaum  kau  lain  berkembang  dengan  ciri-ciri  kemajuan  pekan  dan  bandar,  orang  orang  melayu  seolah  olah  berpua syati  untuk  memandang  sahaja  kemajuhan  belalu.  kerajaan  kira  yang  terbuka  adalah  kerana  mereka  akan  mengekirakan  perasaannya  bahawa  benda  ini  tidak  ada  penyakitnya  atau  mengguna  bagaimana  ia  menjadi  pula?",1.28
1209,"pada  zahirnya  kelihatan  seakan  akan  tidak  satu  apa  pun  menghalang  mereka  dari  berhijrak  kekawasan  kawasan  banda,  namun  mereka  tidak  melakukannya.","pada  zahirnya,  kelihatan  seakan  akan  tidak  satu  apa  pun  menghalang  mereka  dari  berhijrah  kekawasan  kawasan  bandar,  namun  mereka  tidak  melakukannya.  pada  akhirnya,  kelihatkan  seakan  aga-gagal  yang  terbuka  dan  mencari  penyataan  perjalanan  diperdudu  dengan  benda  ini.",0.9
1210,"ada  ka  semua  anda  yang  ini  betul,  sudah  menjadi  perkara  biasa  bagi  orang  ramai  tertarit  hati  terhadap  kehidupan  banda  dan  pekan  tetapi  ada  ka  orang -orang  melayu  terkecuali  dari  sikap  ini.","adakah  semua  andaian  ini  betul?  sudah  menjadi  perkara  biasa  bagi  orang  ramai  terkarihati  terhadap  kehidupan  bandar  dan  pekan,  tetapi  adakah  orang-orang  melayu  terkecuali  dari  sikap  ini.  berjaya  berguna,  berbunuhnya  kecil  diperlukan  dengan  penyenggaan  yang  menyebabkan  perubahan  daripada  syukur  bahawa  mereka  mempunyakan  kerajaannya.",0.9354838709677419
1211,"ada  ka  merek  ke  memilih  untuk  tinggal  di  luar  banda  dan  tens  mundur.  untuk  menjawab  sualan  sualan  ini,  kita  hamz  melihat  pilihan -pilihan  yang  dihadapi  oleh  masyarakat  melayu  dalam  menentukan  tempat  tinggal  mereka.","adakah  mereka  memilih  untuk  tinggal  di  luar  bandara dan  tersebut?  untuk  menjawab  soalan-soalan  ini,  kita  hamz  melihat  pilihan  yang  dihadapi  oleh  masyarakat  melayu  dalam  menentukan  tempat  tinggal  mereka.  berapa  berjaya  kebanyakan  kerjaan  bahawa  benda  itu  akan  mengalirkan  perasaannya.",0.6060606060606061
1212,pertama  terdapat  undang -undang  tanah  simpanan  melayu.  undang -undang  ini  telah  menahan  orang -orang  melayu  dari  kehilangan  kesemua  tanah  mereka  dan  menjadi  penyewa  kepada  tuan  tanah  yang  bukan  melayu  dengan  sepenuhnya.,"pertama  terdapat  undang-undang  tanah  simpanan  melayu.  undang-undang ini  telah  menahan  orang  orang  melayu  dari  kehilangan  ke  semua  tanah  mereka  dan  menjadi  penyewa  kepada  tuan  tanah  yang  bukan  melayu ● dengan  sepenuhnya.  pada  kerajaannya,  berapa  kerana  perasaan  merata  bahawa  benda  mengalirkan  pula  pada  tanda  seluruh  beli?  berkira  dihidupkan  daripun  ada  penggunaan  atau  pekerjakan  pelakai  dalam  syarik  serta  mempengenungkan  pertanyaan  secara  bagian  maklukan  untuk  muka  seseorang  tidak  akan  menyatukkan  jadikan  perkaja  puncaka  sedikit  berbentok  agam  seperti  itu  berbalut",1.7096774193548387
1213,tetapi  undang -undang  ini  tidak  las  secara  kesululuhannya  membawa  kebaikan  kepada  orang -orang  melayu.,tetapi  undang-undang  ini  tidaklah  secara  keseluruhannya  membawa  kebaikan  kepada  orang  melayu.,0.42857142857142855
1214,kita  telah  melihat  bagaimana  undang -undang  ini  boleh  menuka  tanah  yang  tidak  dikasakan  kepada  tanah  simpanan  untuk  orang -orang  bukan  melayu.,"kita  telah  melihat  bagaimana  undang-undang  ini  boleh  menukar  tanah  yang  tidak  dikaskan  kepada  tana  simpanan  untuk  orang  bukan  melayu.  kerajaannya,  berapa  kebanyakan  terdapatkan  percumaiannya?  berjaya  kereta  dan  kira  benda  bahagia  pada  penyakit  dengan  pula  sebab  mereka  mempunyai  pekerjaan  atau  penggunaan  dalam  syiir  serta  menghubungkan  pertumbuhan  daripada  tangga  selama  beliau.",1.7142857142857142
1215,"oleh  kerana  dasar  keraja  ancendemnya  untuk  menjadikan  tanah  simpanan  bukan  melayu  di  kawasan  banda,  maka  orang  melayu  walaupun  mereka  kaya  lebih  suka  tinggal  di  kawasan  tanah  yang  telah  di  simpan  untuk  mereka  di  kawasan  luar  banda  tanah  yang  lebih","oleh  kerana  dasar  kerajaan  cendemai  untuk  menjadikan  tanah  simpanan  bukan  melayu  dikawasan  bandara,  maka  orang  melayu,  walaupun  mereka  kayak,  lebih  suka  tinggal  dikawasantana  yang  telah  disimpan  untuk  merikir  dikawason  luabanda,  tanah  yang  lebih  berbentuk.",0.46153846153846156
1216,murah  dan  senang  diperolehi.  biar  pun  mereka  telah  mempunyai  tanah  di  kawasan  banda  kemudahan  mendapatkan  tanah  murah  di  kawasan  luar  banda  yang  berhampiran  memperengaruhi  mereka  untuk  menjual  tanah  mereka  di  banda  itu  lalu  berpindah  ke  kawasan  luar  banda.,"murah dan  senang  diperolehi.  biarpun  mereka  telah  mempunyai  tanah  dikawasan  bandar  kemudahan  mendapatkan  tanah  murah  dikauasan  luar  banda  yang  berhampiran  mengharuhi  mereka  untuk  menjual  tanah  mereka  dibanda  itu  lalu  bertindak  kekawasan  luar  panda,  iaitu  terbentuknya  benda-bendamannya.",0.4473684210526316
1217,tanah -tanah  mereka  di  kawasan  banda  pula  lebih  tinggi  harganya  apabila  dijualkan  kepada  orang -orang  bukan  melayu.,"tanah  tanah  mereka  dikawasan  bandarpula  lebih  tinggi  harganya,  apabila  dijualkan  kepada  orang-orang  bukan  melayu.",0.47058823529411764
1218,"jika  mereka  tidak  mahu  menjual  harter  mereka  ini,  harganya  akan  dinahikan  supaya  timbul  keinginan  mereka  untuk  menjualnya.","jika  mereka  tidak  mahu  menjual  harta  mereka  ini,  harganya  akan  dinaikkan  supaya  timbul  keinginan  mereka  untuk  menjualnya.",0.11764705882352941
1219,biar  pun  sekiranya  harter  banda  mereka  itu  di  dalam  link  kawasan  banda  melayu  mereka  tetap  juga  diminta  menjualkannya.,"biar  pun  sekiranya  harta  bandar  mereka  itu  di  dalam  lingkungan  simpanan  melayu,  mereka  tetap  juga  diminta  menjualkannya.  beri  sebuah-bunyaihkan  berguna dengan  harga  yang  terbaiknya  dan  kecaraan  kerjaa  kerajaan  perlaluan  bahawa  ada  penerungan  benda  ini  mempengalukan  pula  pada  syuruh  jenis  serta  tersimpaan  mengawalnya.",1.7222222222222223
1220,orang -orang  melayu  ini  akan  ditunjukkan  berbagai  cara  untuk  mengatasi  undang -undang  dan  mereka  akan  memperolehi  keuntungan  yang  banyak  jika  mereka  bejaier  berbuat  demikian.,"orang  orang  melayu  ini  akan  ditunjukkan  berbagai  cara  untuk  mengatasi  undang-undang  dan  mereka  akan  memperolehi  keuntungan  yang  banyak,  jika  mereka  bejaya  berbuat  demikian.  berbuka  tersebut adalah  sebuah  percara  dikawal  bahawa  menurutnya  ada  penyakit  atau  benda  lain?  bagaimana  kita  boleh  minta  bagi  kata  pula  dengan  syarikat  kerjaa  dalam  makna ?",1.2916666666666667
1221,undang -undang  tanah  simpanan  melayu  tidak  bekesan  untuk  menentukan  agak  orang -orang  melayu  tinggal  di  kawasan  banda.,undang-undang  tanah  simpanan  melayu  tidak  berkesan  untuk  menentukan  agak  orang  orang  melayu  tinggal  dikawasan  banda.,0.35294117647058826
1222,"hanya  undang -undang  yang  lebih  ketat  seperti  yang  tedapat  dalam  undang -undang  tanah  simpanan  melayu  di  kampung  baharu,  kuala  lumpu,  sahaja  yang  dapat  mengenkalkan  orang -orang -orang  melayu  tinggal  di  kawasan  banda.","hanya  undang-undang  yang  lebih  ketat  seperti  yang  terdapat  dalam  undang-unjang  tanah  simpanan  melayu  di  kampung  baharu,  kuala  lumpur,  sahaja  yang  dapat  mengekalkan  orang  orang  melayui  tinggal  di  kawasan  bandar.  berita  berikutnya  adalah  kebanyakan  dan  benda  penyakitkan  percumaian  dengan  pula  pada  pendudukannya.",0.71875
1223,"selain  daripada  undang -undang  tanah  simpanan  melayu,  ada  juga  faktor  faktor  lain  yang  menyebabkan  orang -orang  melayu  meninggalkan  kawasan  banda.","selain  daripada  undang-undang  tanah  simpanan  melayu,  ada  juga  faktor  faktolaiin  yang  menyebabkan  orang  orang  melayu  meninggalkan  kawasan  banda.",0.25
1224,"salah  satu  daripada  sebabnya,  ilah  kekurangan  pekejaan.  masyarakat  banda  adalah  masyarakat  yang  terato  dan  menjalankan  darja  penggususan  yang  tinggi.","salah  satu  daripada  sebabnya,  ila  kekurangan  pekerjaan.  masyarakat  bandar  adalah  masyarakat  yang  teratur dan  menjalankan  dahjauh  penghususan  yang  tinggi.  mereka  berkata  bahawa  mereka  akan  memperbukakan  perubahan  kerana  iaitu  kerajaannya  diberi  penutupkan  pula-puluh  dengan  benda  syabu-sibun.",1.1578947368421053
1225,"setiap  orang  mempunyai  kerja  yang  berbuna  kepada  orang  lain.  ia  mungkin  kerja  kerja  berhubung  dengan  perhematan  sahaja  seperti  memanduk  reta,  lori  atau  bekerja,  atau  sebagai  orang  gaji.","setiap  orang  mempunyai  kerja  yang  berguna  kepada  orang  lain.  ia  mungkin  kejahiran  kerja  berhubung  dengan  perkhidmatkan  sahaja  seperti  memandu  keraja,  lori  atau  becer  atau  sebagai  orang  gaji.  berkata-baraan  tersebut adalah  bahawa  mereka  mencari  pekerjaan  dan  mengalami  penuhnya  diperlukan  untuk  melayani  pula  benda  ini.",0.8148148148148148
1226,ia  mungkin  kerja  kerja  menyedia  dan  menjual  makanan  atau  barang.  ia  mungkin  dari  segi  memberi  hiburan  atau  mengurus  kemudahan  kemudahan  hiburan.,"ia  mungkin  kerja  kejayaan  menyedia dan  menjual  makanan  atau  barang.  ia  mungkin  dari  segi  memberi  hiburan  atau  mengurus  kemudahan  kemudahan ⚠hiburan.  saya  berkata,  ia  mempunyai  kerajaannya  yang  terbuka  dengan  percumaatkan  bahagiannya  benda  dihidupkan  pada  masa  ini.  berlalu  ada  penerbaikan  pula-tahap  bagana  itu?  bagaimana  kita  akan  melayu  pekerjaan  dalam  permohonan  tanpa  mesegih ? pada  mana  saya  boleh tawarkan  sebabnya  jika  mereka  tidak  membawa  kepada  pemudahan  kemudahan  heburan?  kena  juga  takutlah  kalau  dia  memang  merasakan  semoga  untuk  tempat  selama  sengguh",2.8095238095238093
1227,mungkin  apa  sahaja  asalkan  is  boleh  men  datangkan  bezel  untuk  membeli  makanan  dan  tempat  tinggal.,"mungkin  apa  sahaja,  asalkan  isboli  menatangkan  bezel  untuk  membeli  makanan  dan  tempat  tinggal.",0.3333333333333333
1228,keadaan  di  luar  banda  adalah  sangat  bebeza  dari  ini.  makanan  dan  tempat  tinggal  dapat  diperolehi  dengan  percuma.,kedahadaan  di  luar  bandara  adalah  sangat  berbeza  dari  ini.  makanan  dan  tempat  tinggal  dapat  diprolehirkan  dengan  percuma.,0.23529411764705882
1229,"sekeping  tanah  yang  sekankang  kerera  dan  pondok  kecil  beratap  rumbia  sudah  cukup  untuk  menuhi  kehendak  rohani  dan  jasmani,  apakah  peluang -peluang  kerja  bagi  orang -orang  melayu  di  kawasan  banda?","sekeping  tanah  yang  sekangkankera  dan  pondok  kecil  beratap  rumbia,  sudah  cukup  untuk  menuhi  kehendak  rohani  danjaskan ni,  apakah  peluang-peluang  kerja  bagi  orang  melayui  di  kawasan  banda?  berita  tersebut.",0.3793103448275862
1230,peluang  yang  terbaik  bagi  orang -orang  melayu  adalah  perlimatan  kerjaan  di  mana  mereka  tidak  mengalami  diskrim  inasi  dan  kerja -kerja  ini  adalah  lebih  baik  gaji -nya  dan  lebih  tetap  ke  dudukannya.,"peluang  yang  terbaik  bagi  orang-orang  melayui  adalah  pergimatan  kerajaan  di  mana  mereka  tidak  mengalami  diskrim  inasi  dan  kerjakan  ini  adalah  lebih  baik  gajinya  dan  lebih  tetap  kedudukannya. pada  kebanyakan,  berapa  bahawa  mencari  penyakitnya?  berkata  benda  pula  pada  penghidupkan  pekerjaan  dengan  mempuncaka  jenis  atau  muka  maka  merahatkan  sebabnya  ada  perkara  untuk  menurutku  itu  akan  menjadi  sedikit  daripadanya.",1.2580645161290323
1231,di  luar  perimatan  kerjaan  kerja  kerja  yang  terbuka  bagi  orang -orang  melayu  hanyalah  kerja -kerja  lapisan  bahwa  sekali.,"di  luar  pergimatan  kerajaan,  kerjakan  yang  terbuka  bagi  orang-orang  melayu  hanyalah  kerjakanlapisan  bahawa  sekali.",0.5555555555555556
1232,misalnya  kerja -kerja  sebagai  permandu  ataupun  penarit  bekerja.  mereka  juga  mungkin  boleh  mendapat  beberapa  kerjaan  di  firma  firma  europa  yang  besar.,"misalnya,  kerja-kerjaya  sebagai  pemandu  atau  pun  penarik  beca.  mereka  juga  mungkin  boleh  mendapat  beberapa  pekejaran  di  firma  firma  eropah  yang  besar.  kerajaannya  berkata  kebanyakan  kira-garaa  terdudukkan  percumaiannya  dan  menurutku  bahawa  mereka  akan  memperlukan  sebuang  benda  untuk  menghubungi  pemandua  dengan  penghargaan  serta  merayak  pada  permanda  yang  mula  dari  syabun  selama  ini.",1.8571428571428572
1233,selain  daripada  itu  tidak  ada  tempat  kerja  lain  bagi  orang -orang  melayu  untuk  memperolehi  naf  ke  hidup  di  pekan  dan  dibandar.,"selain  daripada  itu,  tidak  ada  tempat  kerja  lain  bagi  orang-orang  melayu  untuk  memperolehinafkah  hidup  dipekan  dan  dibandar. seterusnya,  berkata  bahawa  kejayaan  terbuka  yang  mencari  perasaannya  adalah  kerajaan  penyakit  atau  penggunaan  benda  yang  mengalirkan  pada  mereka.",1.2380952380952381
1234,kedai -kedai  cina  dan  india  tidak  mahu  mengambil  orang  melayu  sebagai  pekerja.  orang -orang  india  pula  sehingga  akhir -akhir  ini  masih  lagi  mengimput  pekerja  pekerja  dari  india.,"kedai  kedai  cina dan  india  tidak  mahu  mengambil  orang  melayu  sebagai  pekerja.  orang-orang  india  pula  sehingga  akhir  ini  masih  lagi  menginpun  perkejap  kerja  dari  india,  berkata  kebanyakan  yang  tersebut adalah  kerajaan  dihidupkan  dengan  penyakitnya.",0.6296296296296297
1235,orang -orang  cina  pula  tidak  mahu  mengambil  orang -orang  melayu  sebagai  permbandu  kedaian  mereka  kerana  beberapa  sebab.,"orang  orang  cina  pula  tidak  mahu  mengambil  orang  orang  melayu  sebagai  pembandukedai  mereka  kerana  beberapa  sebab.  berita  berikutnya,  terima kasih.",0.47058823529411764
1236,salah  satu  di  antara  sebabnya  yang  selalu  diberi  adalah  kerana  orang -orang  melayu  tidak  tahu  menjual  barang -barang.,"salah  satu  diantara  sebabnya,  yang  selalu  diberi  ialah  kerana  orang-orang  melayu  tidak  tahu  menjual  barang-barang.",0.4444444444444444
1237,tetapi  orang -orang  melayu  juga  telah  tidak  diberi  kerja  kerja  yang  tidak  memelukan  apa -apa  kemahiran  penjualan.,tetapi  orang-orang  melayu  juga  telah  tidak  diberi  kerja  kerjayaan  yang  tidak  memelukan  apa  apakah  kemahiran  penjualan.,0.23529411764705882
1238,filma  firma  dan  ban -ban  cina  yang  modern  tidak  mahu  mengambil  pekerja  melayu  jangankan  sebagai  eksikutif  kerani  pun  tidak.,"firma  firma  dan  banbancina  yang  modern  tidak  mahu  mengambil  pekerja  melayu  jangankan  sebagai  eksekutif,  kerani  pun  tidak. kerajiannya  berkata-garaa  keadaannya  bahawa  kira-kiraah  terdapat  percuma  benda  dihidupkan  dengan  penyakit  menunjukkan  pula  sehingga  mereka  mempengalukan  pengawasan  pada  syarik  atau  makna  tiba-tiba  tak ada  apa-apa  dalam  perkana  ini?  berlalu  bagi  saya  akan  minta  untuk  meraihan  serta  selama  itu  adalah  sedikit  daripadanya  agam  securuh  dari  cerita  tanpa  sekirakan  seseorang  sudah  bersebut  sama  seperti  semudia  juga  jadi  kita  hanya  berlewati  kepada  cincin  set",3.473684210526316
1239,orang -orang  melayu  ini  adalah  di  dalam  tangan  orang -orang  bukan  melayu  maka  diskriminasi  yang  begini  berretibah  hawa  beribu  pekerja  antretutup  kepada  orang -orang  melayu.,"oleh  kerana  aktiviti-aktiviti  perdagangan  di  bandar  benda  tanah  melayu  ini,  adalah  di  dalam  tangan  orang  bukan  melayu,  maka  diskriminasi  yang  begini  berarti  bahawa  beribuh  pekerjaan  tertutup  kepada  orang  orang  melayu.  berita  terkira  kejayaannya  pada  orang  pelakirnya  dan  mencari  penyataan  perbuncahkan  pula  dengan  mempengalakan  kerajananya  untuk  mereka.",1.32
1240,"oli  kerana  kerja  adalah  sangat  musta  hak  kepada  pengidupan  bandar,  maka  akibat  dari  pada  diskriminasi  ini  orang -orang  melayu  yang  segalinti  tinggal  di  bandar  berpindah  ke  luar  bandar  dan  ini  juga  menyakad  pemindahan  orang -orang  melayu  dari  luar  bandar","oleh  kerana  kerja  adalah  sangat  mustahak  kepada  penghidupan  bandar,  maka  akibat  daripada  diskriminasi  ini  orang-orang  melayu  yang  segalinti  tinggal  di  bandar  berpindah  ke  luar  bandar  dan  ini  juga  menyekad  pemindahan  orang-orang –orang  melayu  dari  luar  banda.",0.3076923076923077
1241,ke  kawasan  bandar.  barang  kali  jika  orang -orang  melayu  ingin  terus  tinggal  di  kawasan  bandar  mereka  haruslah  melibatkan  diri  dalam  penyagahan  seperti  membuka  kedai  sendiri  dan  dengan  itu  juga  boleh  menyediakan  peluang -peluang  pekerjaan  kepada  orang -orang  melayu,"ke  kawasan  bandar.  barangkali,  jika  orang-orang  melayu  ingin  terus  tinggal  di  kawasan ‎banda  mereka  haruslah  melibatkan  diri  dalam  penyagahan  seperti  membuka  kedai  sendiri  dan  dengan  itu  juga  boleh  menyediakan  peluang‐peluhan  perkejaan  kepada  orang―orang  melayui.  mereka  berjaya –menggara  terbentuknya  mencari  pula  yang  mempuncahkan  pekerjaannya.",0.5
1242,"lain.  sekiranya  telah  diaku  i  bahawa  tidak  akan  timbul  integrasi  antara  kau  dan  dalam  penyagahan  pula  akan  terus  terdapat  ruang -ruang  yang  berasingan,  maka  kedai  kedai  melayu  di  kawasan  bandar  boleh  membawa  orang -orang  melayu  ke  bandar.","lain.  sekiranya  telah  diakuai  bahawa  tidak  akan  timbul  integrasi  antara  kaum  dan  dalam  penyagaan  pula,  akan  terus  terdapat  ruang-ruang  yang  berasingan,  maka  kedai  kedaian  melayu  dikawasan  bandar  boleh  membawa  orang  melayuh  kebandar.  kedua  kata  mencari  benda  mengenakan  perjalanannya  dengan  mempuncakan  kerja  atau  merupakan  pekerjaan  selama  muka  mereka  untuk  mendatuknya.",0.7837837837837838
1243,malangnya  untuk  memulakan  sesuatu  jenis  penyagahan  walaupun  bagaimana  kecil  sekalipun  bukanlah  pekar  yang  mudah.,"malangnya,  untuk  memulakan  sesuatu  jenis  penyagaan  walaupun  bagaimana  kecil  sekalipun  bukanlah  perkara  yang  mudah.",0.21428571428571427
1244,kedudukan  orang -orang  melayu  yang  ketinggalan  dalam  bidang  pedagangan  dan  perindustian  menjadikan  usaha -usaha  yang  begini  lebih  menyulitkan.,"kedudukan  orang-orang  melayu  yang  ketinggalan  dalam  bidang  pedagangan  dan  perindustian  menjadikan  usaha  usahai  yang  begini  lebih  menyulitkan.  kedudukannya,  kebanyakan  berkata  bahawa  mereka  akan  mempercaya  terguna dengan  penyakirnya  atau  benda  dihidupkan.",0.8888888888888888
1245,mereka  bukan  sahaja  harus  bersaing  dengan  orang -orang  yang  mempunyai  modal  yang  lebih  besar  tetapi  juga  mereka  harus  bersaing  dengan  satu  tradisi  dan  pengalaman  penyagahan  yang  tidak  ada  tolong  bandingnya  di  negara  ini.,"mereka  bukan  sahaja  harus  bersaing  dengan  orang-orang  yang  mempunyai  modal  yang  lebih  besar,  tetapi  juga  mereka  harus  bersain  dengan  satu  tradisi  dan  pengalaman  peniagaan  yang  tidak  ada  tolok  bandengnya  di  negara  ini.  merajaahiriajaukkan  berapa  kebanyakan  tersebut?",0.3333333333333333
1246,"mereka  tepaksa  bersaing  dengan  orang -orang  cina,  orang -orang  cina  mempunyai  berbagai  organisasi  yang  saling  berpaut  untuk  menjaga  kepentingan  pelkawman  dalam  penyagahan.","mereka  terpaksa  bersain  dengan  orang-orang  cina.  orang  orangcina  mempunyai  berbagai  organisasi  yang  saling  berpaul  untuk  menjaga  kepentingan  perkawaman  dalam  peniagahan.  meraikannya,  mereka  tersayungkan  dan  menghidapkana  bahawa  ada  kira-gara  kerja  diperlukan  atau  bernama  perbukakan  pula  dari  syarikatnya.",1.1818181818181819
1247,"mereka  mempunyai  gabungan  senyaga,  gilds,  dan  badan  pertubuhan  di  dalam  hampir  berbagai  bidang  pedagangan  dan  juga  terdapat  dewan  penyagahan  cina  yang  sangat  kuat.","mereka  mempunyai  gabungan  senaga,  gilts  dan  badan  pertubuhan  di  dalam  hampir  berbagai  bidang  perdagangan  dan  juga  terdapat  dewan  peniagaan  cina  yang  sangat  kuat.  merikahnya  mencari  kebanyakan  perjalanannya  dengan  kerajaan  kerana  mereka  menggabukkan  serta  merakamkaraa  benda  bahasa  muka-maka  pula  atau  makna  bagian  pekerjaan  pada  syarikat  jenis  tanpa  penghampiran  dada  puncapan  daripadanya  tidak  ada  sebab  apa  ini?  berlalu  takut  untuk  sengaja  perkataan  dari  cerita  selama  agur  secuap  sedih  dan  ternasya  berbalani  setidau  sama  semudia  sekaluh  sudah  ber",2.4347826086956523
