ID,Reference,Prediction,WER
1574,"penyelesaian  kita  kepada  masalah  ini  ilah  dengan  menukarkan  keadaan  tersebat.  dengan  lain  perkataan,  kita  mesti  mencari  jalan  untuk  membandakan  orang -orang  melayui.","penyelesaian kita kepada masalah ini ialah dengan menukarkan keadaan tersebat. dengan lain perkataan, kita mesti mencari jalan untuk membandakan orang-orang melayu.",0.18181818181818182
1575,ini  akan  menimbulkan  banyak  tentangan  tetapi  semua  tentangan  tentunya  akan  lenyap  apabila  berdepan  dengan  kekurangan  tanah  yang  boleh  dicucok  tanah  di  tempat -tempat  dimana  terdapat  begitu  ramai  orang -orang  melayui.,ini akan menimbulkan banyak tentangan tetapi semua tentangan tentunya akan lenyap apabila berdepan dengan kekurangan tanah yang boleh dicucuk tanam di tempat-tempat di mana terdapat begitu ramai orang-orang melayu.,0.26666666666666666
1576,"pemindahan  dan  penempatan  semula  di  luar  banda  akan  menyelepsaikan  masalah  ini  hanya  bagi  satu  generasi  kerana  pembahagian  harter  pusah  ke  kawasan  baru  ini  mengikod  hukum  islam  sebaik  sahaja  pemiliknya  itu  meninggal  dunia,  akan  mengakibatkan","pemindahan dan penempatan semula di luar bandar akan menyelesaikan masalah ini hanya bagi satu generasi kerana pembahagian harta pusaka kawasan baru ini mengikut hukum islam sebaik sahaja pemiliknya itu meninggal dunia, akan mengakibatkan",0.17647058823529413
1577,"pemercahan  kawasan  ini  kepada  bahagian -bahagian  yang  lebih  kecil  dan  tidak  ekonomi.  terdapat  terlalu  banyak  bidang -tahan  ahketcil  yang  dipegang  dan  diusahakan  oleh  terlalu  ramai  orang  dan  kebanyakannya  tidak  mempunyai  geran  yang  sah,  sementara  waris","dan pemercahan kawasan ini kepada bahagian-bahagian yang lebih kecil dan tidak ekonomi. terdapat terlalu banyak bidang tanah kecil yang dipegang dan diusahakan oleh terlalui ramai orang, dan kebanyakannya tidak mempunyai geran yang sah, sementara waris-waris.",0.22857142857142856
1578,#name?,waris harta itu cuba dengan susah payahnya bertahun-tahun untuk menyelesaikan selok belok undang-undang harta pusaka.,15.0
1579,"masalah  pembaharan  adalah  banyak  dan  bemacam -macam,  tetapi,  belainan  dengan  keadaan  di  negara -negara  lain,  masalah -masalah  ini  tidak  dapat  dibiakan  untuk  selesai  begitu  sahaja.","masalah pembandaran adalah banyak dan bermacam-macam. tetapi, berlainan dengan keadaan di negara-negara lain, masalah-masalah ini tidak dapat dibiarkan untuk selesai begitu sahaja.",0.36
1580,"masalah  ini  haruslah  diatasi  dengan  perancangan  yang  sistemati  oleh  kerajaan.  oli  keraan  orang  melayu  dari  segi  tradisinya  adalah  orang  luar  banda,  maker  belangan  mereka  yang  tertarik  untuk  pindah  kebanda  tidaklah  seramai  bangselain.","masalah ini haruslah di atasi dengan perancangan yang sistematik oleh kerajaan. oleh kerana orang melayu dari segi tradisinya adalah orang luar banda, maka bilangan mereka yang tertarik untuk pindah ke banda tidaklah seramai bangsa lain.",0.34375
1581,oli  itu  perlulah  mereka  di  doruh  secara  positif  untuk  datang  kebanda  dan  ganyaranya  dapat  meyakinkan  mereka  ilah  jaminan  pendapatan  yang  tetap.,"oleh itu, perlulah mereka didorong secara positif untuk datang ke banda dan ganjaran yang dapat meyakinkan mereka ialah jaminan pendapatan yang tetap.",0.42857142857142855
1582,"malaysia  telah  mebelanjakan  wang  yang  begitu  banyak  untuk  pembangunan.  jambatan,  jalan  raya,  bangunan,  kilang -kilang  dan  project -projek  lain  di  bina  tiada  henti -hentinya.","malaysia telah membelanjakan wang yang begitu banyak untuk pembangunan. jambatan, jalan raya, bangunan, kilang-kilang dan projek-projek lain di bina tiada hentinya-hentinya.",0.2916666666666667
1583,"kebanyakan  dari  kerja -kerja  pembinaan  ini  adalah  dibuat  melalui  kontrak.  kerajaan,  melalui  jabatan  kerja  raya  hanya  menyelia  semata.",kebanyakan dari kerja-keja pembinaan ini adalah dibuat melalui kontrak. kerajaan melaluni jabatan kerja raya hanya menyeliah semata.,0.2777777777777778
1584,"kontraktor -kontraktor  besar  di  malaysia  adalah  terdiri  daripada  orang -orang  cina  atau  eropah.  tidapat  hanya  beberapa  kontraktor  kecil  melayu,  oli  keraan -esarat -sarat  dan  masa  yang  di  tetapkan  oleh  jabatan  kerja  raya,  bihak  kontraktor  merasakan  lebih","kontraktor-kontraktor besar di malaysia adalah terdiri daripada orang-orang china atau eropah. terdapat hanya beberapa kontraktor kecil melayu. oleh kerana syarat-syarat dan masa yang ditetapkan oleh jabatan kejeraia, pihak kontraktor merasakan lebih",0.4444444444444444
1585,baik  jika  mereka  tidak  memasukkan  pekerja  pekerja  melayu  walaupun  dalam  kerja  kerja  yang  tidak  mahi.,jika mereka tidak memasukkan pekerja-pekerja melayu walaupun dalam kerja-kerja yang tidak mahir.,0.4
1586,"andanya  kini  kerajaan  bekeras  mengambil  alih  sedikit  demi  sedikit  sebahagian  besar  project -projek  pembangunan,  maka  ada  kemungkinan  lebih  ramai  lagi  orang  melayu  dari  kawasan  luar  banda  yang  akan  diambil  pekerja.","andainya kini kerajaan berkeras mengambil alih sedikit demi sedikit sebahagian besar projek-projek pembangunan, maka ada kemungkinan lebih ramai lagi orang melayu dari kawasan luar bandar yang akan diambil bekerja.",0.2
1587,"belumulah  dengan  kerja  kerja  yang  tidak  mahi,  sedikit  demi  sedikit  mereka  akan  maju  ke  arah  kerja -kerja  separung  mahi  dan  seterusnya  kerja -kerja  yang  mahi.","bermula dengan kerja-kerja yang tidak mahir, sedikit demi sedikit mereka akan maju ke arah kerja kerja separuh mahir dan seterusnya kerja yang mahir.",0.36
1588,"mereka  akan  belajar  menerusi  latihan  di  samping  mendapat  gaji.  ini  adalah  musta  hap,  orang -orang  melayu  meskilah  memperoleh  ikah  mahiran  semasa  bekerja.","mereka akan belajar menerusi latihan di samping mendapat gaji. ini adalah mustahak, orang-orang melayu mestilah memperolehkan kemahiran semasa bekerja.",0.36363636363636365
1589,jangan  mereka  di  suruh  belajar  secara  teorisa  saja.  satu  percubahan  untuk  mengajar  ke  mahiran  kerja  kepada  beliabelia  melayu  di  sekolah  sekolah  lanjutan  kampung  terlagagal  oleh  sebab  beliabelia  ini  tahu  yang  mereka  tidak  mempunyai  masa  depan.,jangan mereka disuruh belajar secara teori sahaja. satu percubaan untuk mengajar kemahiran kerja kepada belia-belia melayu di sekolah-sekolah lanjutan kampung telah gagal oleh sebab belia belia ini tahu yang mereka tidak mempunyai masa depan.,0.4
1590,"jika  sekiranya  mereka  menjadi  tukang  batu  yang  mahi,  tidak  seorang  pun  akan  mengambil  mereka  bekerja  oleh  kerana  prasang  ke  perkawman.","jika sekiranya mereka menjadi tukang batu yang mahir, tidak seorang pun akan mengambil mereka bekerja oleh kerana perasaan keperkauman.",0.2
1591,di  sebaliknya  firma  firma  pembinaan  yang  dipaksa  oleh  kerajaan  untuk  mengambil  pekerja -pekerja  melayu  mendapati  yang  pekerja -pekerja  tadi  adalah  berupaya  dengan  sepenuhnya  memperoleh  ikah  mahiran  ke  mahiran  yang  diperlukan.,"di sebaliknya, firma-firma pembinaan yang dipaksa oleh kerajaan untuk mengambil pekerja-pekerja melayu mendapati yang pekerjasya-pe kerja tadi adalah berupaya dengan sepenuhnya memperolehi kemahiran-kemahirannya yang diperlukan.",0.4
1592,"dalam  skim  ini,  peluang  mendapatkan  pekerjaan  dijamin  dahulu  kemudian  baru  lah  latihan.  jika  sekiranya  ganyaran  yang  cukup  diberi  untuk  memperoleh  ikah  mahiran,  tukang  tukang  melayu  yang  pekerbolehkan  akan  mendapat  peluang  untuk  mengguna  dan  memajukan  ke","dalam skim ini, peluang mendapatkan pekerjaan di jamin dahulu kemudian barulah latihan. jika sekiranya ganjaran yang cukup diberi untuk memperolehkan kemahiran, tukang-tukang melayu yang berkebolehan akan mendapat peluangan untuk menggunakan dan memajukan kemarihan.",0.4
1593,mahiran  mereka.  akan  tetapi  jaminan  pekerjaan  tidak  sepatutnya  dimestikan  sebab  ianya  mungkin  tidak  menggalakkan  daya  usaha.,akan tetapi jaminan pekerjaan tidak sepatutnya dimestikan sebab ianya mungkin tidak menggalakkan daya usaha.,0.125
1594,system  penceng  yang  sekarang  dijalankan  oleh  pekerjaan  terlalu  mengikat  orang -orang  melayu  kepada  kerjaan.,sistem pencen yang sekarang dijalankan oleh perhimatan kerajaan telah mengikat orang-orang melayu kepada kerajahan.,0.5714285714285714
1595,orang -orang  melayu  di  dalam  pekerjaan  selalunya  adalah  lebih  berpengetahuan  dan  lebih  berkebolahan  dari  orang -orang  melayu  yang  bekerja  di  tempat -tempat  lain.,orang-orang melayu di dalam perimatan kerajaan selalunya adalah lebih berpengatauan dan lebih berkebolehan dari orang-orang melayu yang bekerja di tempat-tempat lain.,0.43478260869565216
1596,ini  bukan  secara  kebetulan  tetapi  adalah  kerana  kerjaan  dapat  menarik  pekerja  yang  paling  baik  melalui  gaji  yang  ditawarkannya.,ini bukan secara kebetulan tetapi adalah kerana kerajaan dapat menarik pekerja yang paling baik melalui gaji yang ditawarkannya.,0.05555555555555555
1597,lagipun  bekerja  dengan  kerjaan  memberi -merikap  peluang  mengetahu -i  tentang  seluruh  bilur  urusan  rasmi  dan  pengetahuan  ini  adalah  berbuna  dalam  bidang  penyagahan.,lagipun bekerja dengan kerajaan memberi mereka peluang mengetahui tentang selot bilok urusan rasmi dan pengetahuan ini adalah berguna dalam bidang penyayangan.,0.36363636363636365
1598,"mereka  ini  lah,  setelah  bekerja  dengan  kerjaan  beberapa  tahun  orang -orang  yang  paling  layak  untuk  keluar  dan  menandingi  orang -orang  bukan  melayu.",meleka inilah setelah bekerja dengan kerajaan beberapa tahun orang-orang yang paling layak untuk keluar dan menandingi orang-orang bukan melayu.,0.36363636363636365
1599,tetapi  orang -orang  melayu  dalam  pekerjaan  tidak  akan  meninggalkan  pekerjaan  mereka  dengan  kerjaan  kerana  jaminan  penceng.,tetapi orang-orang melayu dalam perimatan kerajaan tidak akan meninggalkan perimataan mereka dengan kerajahan kerana jaminan pencet.,0.4375
1600,"walaupun  apabila  mereka  sedah  yang  mereka  mempunyai  pengetahuan  dan  pengalaman  yang  cukup  untuk  memperolehi  pendapatan  yang  lebih  lumayan  dalam  kerja  kerja  lain,  mereka  tidak  akan  meninggalkan  pekerjaan  oleh  kerana  takut  hilang  hak  penceng  mereka,  ini","walaupun apabila mereka sedar yang mereka mempunyai pengetahuan dan pengalaman yang cukup untuk memperolehi pendapatan yang lebih lumayan dalam kerja-kerja lain, mereka tidak akan meninggalkan perhematan kerajaan oleh kerana takut hilang hak penjen mereka, ini",0.17142857142857143
1601,"dapat  dilihat  dalam  bidang  politik.  apabila  negara  ini  memelukan  pemimpin -pemimpin  melayu  yang  berkebolahan,  maka  terladi  sedari  yang  kebanyakan  dari  mereka  adalah  terdapat  dalam  perimatan  kerjaan.","apabila negara ini memerlukan pemimpin-pemimpin melayu yang berkebolehan, maka telah disedari yang kebanyakan dari mereka adalah terdapat dalam perimatan kerajaan.",0.46153846153846156
1602,"mereka  tidak  mahu  meninggalkan  perimatan  kerjaan  kerana  ia  adalah  terjamin.  cuma  apabila  satu  skim  dimulakan  di  mana  penceng  mereka  akan  tetap  terjamin,  barulah  mereka  dapat  diajak  untuk  mencebo  diri  di  arena  politik.","mereka tidak mahu meninggalkan perhematan kerajaan kerana ia adalah terjamin. cuma apabila satu skim dimulakan dimana pencun mereka akan tetap terjamin, barulah mereka dapat diajak untuk mencubur diri di arena politik.",0.1875
1603,"bagi  tulah  juga  dalam  skim  untuk  mengambil  orang -orang  melayu  dan  melati  mereka  bagi  kerja  kerja  mahi  dan  separuh  mahi  dalam  project  kerjaan,  maka  pengaruh  penceng  yang  boleh  menyekat  langkah  ini  tidaklah  sepatutnya  dibiakan.","begitulah juga dalam scheme untuk mengambil orang-orang melayu dan melatih mereka bagi kerja-keja mahi dan separuh mahi dalam projek-projek kerajaan, maka pengaruh pencun yang boleh menyekat langkah ini tidaklah sepatutnya dibiarkan.",0.35294117647058826
1604,orang -orang  melayu  mestilah  diberi  kesedaran  bahawa  bekerja  dengan  kerjaan  adalah  semata -mata  sebagai  batulon  catan  kepada  kerja  kerja  lain  yang  lebih  baik.,orang-orang melayu mestilah diberi kesedaran bahawa bekerja dengan kerajaan adalah semata-mata sebagai batul loncatan kepada kerja-kerja lain yang lebih baik.,0.391304347826087
1605,"setelah  kemaheran  itu  diperolehi,  mereka  janganlah  teragak  agak  pedi  ke  tempat  lain  untuk  mendapatkan  kerja  yang  lebih  baik.",setelah kemahiran itu diperolehi mereka janganlah teragak-agak pergi ke tempat lain untuk mendapatkan kerja yang lebih baik.,0.2777777777777778
1606,"sepatutnya  mereka  ini  diberi  galakan  untuk  berbuat  demikian.  peruntukan  kumpulan  wang  simpanan  pekerja,  walaupun  bagaimana  pun  tidak  mempunyai  kesannya  sama  dengan  skim  penceng.","sepatutnya mereka ini diberi galakan untuk berbuat demikian. peruntukan kumpulan wang simpanan pekerja, walaupun bagaimanapun, tidak mempunyai kesan yang sama dengan skim penjen.",0.21739130434782608
1607,"jika  jaminan  masa  2  itu  adalah  suatu  kewajapan  moral  yang  mustahak,  maka  kumpulan  wang  simpanan  pekerja  lah  yang  lebih  sesuai.","jika jaminan masa tua itu adalah suatu kewajiban moral yang mustahak, maka kumpulan wang simpanan pekerjalah yang lebih sesuai.",0.2
1608,"kelebihannya,  ilah  ia  mengikut  sesuai  orang  pekerja  itu  ke  mana  sahaja  dia  pergi.  ia  tidak  mengikat  sesuai  orang  itu  hanya  kepada  satu  majikan  sepanjang  hidupnya  sebagai  pekerja  seperti  apa  yang  dilakukan  oleh  skim  penceng.",kalebihannya ialah ia mengikut seseorang pekerja itu kemana sahaja dia pergi. ia tidak mengikat sese orang itu hanya kepada satu majikan sepanjang hidupnya sebagai pekerjas seperti apa yang dilakukan oleh skim penjen.,0.2647058823529412
1609,jaminan  pendapatan  yang  tetap  walaupun  bagaimana  kecil  sekalibun  akan  menarik  orang -orang  melayu  pekerja.,jaminan pendapatan yang tetap walaupun bagaimana kecil sekalipun akan menari orang-orang melayu bekerja.,0.35714285714285715
1610,"tujuannya  bukanlah  semestinya  untuk  memberi  mereka  pekerjaan  yang  tetap,  tetapi  adalah  untuk  membiasakan  mereka  membuat  kerja  kerja  lain  selain  dari  menanam  padi  dan  juga  untuk  membandakan  mereka.","tujuannya bukanlah semestinya untuk memberi mereka pekerjaan yang tetap, tetapi adalah untuk membiasakan mereka membuat kerja-kerja lain selain dari menanam padi dan juga untuk membandarkan mereka.",0.1111111111111111
1611,"oleh  yang  demikian,  gaji  yang  diberikan  adalah  sangat  penting.  ia  sepatutnya  lebih  tinggi  dari  purata  pendapatan  orang  melayu  dari  penanaman  padi,  selepas  mengambil  kira  kos  hidup  yang  lenda  di  kampung  dan  sikap  toleran  orang -orang  melayu  terhadap  saudara  mare  yang","oleh yang demikian, gaji yang diberikan adalah sangat penting. ia sepatutnya lebih tinggi dari purata pendapatan orang melayu dari penanaman padi selepas mengambil kira kos hidup yang rendah di kampung dan sikap toleran orang-orang melayuh terhadap saudara mara yang",0.15
1612,"tidak  bekerja.  namun  seilok -iloknya,  gaji  tidak  sepatutnya  menyebabkan  mereka  teragak  agak  untuk  meningalkan  kerja  tersebut  untuk  menerima  kerja  kerja  yang  gajinya  lebih  baik  di  tempat  lain.","namun seilok-iloknya, gaji tidak sepatutnya menyebabkan mereka teragak agak untuk meninggalkan kerja tersebut untuk menerima kerja-kerja yang gajinya lebih baik di tempat lain.",0.25925925925925924
1613,"kesatuan  sekerja  telah  betapa  di  malaysia.  pada  umumnya,  is  dianggap  sebagai  sesuatu  yang  baik  untuk  kaum  pekerja.","kesatuan sekerja telah bertapak di malaysia. pada umumnya, isi dianggap sebagai sesuatu yang baik untuk kaum pekerja.",0.11764705882352941
1614,ia  menyekat  eksploitasi  itu  naga  kerja  dan  membolehkan  pekerja  pekerja  mendapat  bahagian  yang  adil  dari  kemakturan  yang  sebahagiannya  wujud  hasil  dari  tenaga  kerja  mereka.,ia menyekat eksploitasi tenaga kerja dan membolehkan pekerja-pekerja mendapat bahagian yang adil dari kemakmuran yang sebahagiannya wujud hasil dari tenaga kemeriksaan.,0.2916666666666667
1615,"malanya,  setengah  pekerja  yang  megaher  dengan  kuasa  mereka  yang  baru  itu  melihat  kesatuan  sekerja  bukan  sahaja  sebagai  peluang  untuk  menggunakan  perunangan  majikan  pekerja  bagi  mendapatkan  gaji  yang  lebih  malah  untuk  membuat  tuntutan -tuntutan  lain.","malahnya setengah pekerja yang megah dengan kuasa mereka yang baru itu melihat kesatuan sekerja bukan sahaja sebagai peluang untuk menggunakan perunikan majikan pekerjas bagi mendapatkan gaji yang lebih, malah untuk membuat tuntutan-tuntutan lain.",0.20588235294117646
1616,tidak  ada  tindakan  disiplin  yang  dapat  dijalankan  tanpa  tindakan  perusahaan  yang  tinggi  perbelanjaannya.,tidak ada tindakan disiplin yang dapat dijalkan tanpa tindakkan perusahaan yang tinggi perbelanjaannya.,0.15384615384615385
1617,"di  dalam  keadaan  bagini,  keterkunan  tidak  digalakkan  dan  kemahuan  untuk  membayki  diri  sendiri  adalah  terhalang.","di dalam keadaan begini, ketekunan tidak digalakkan dan kemahuan untuk membaiki diri sendiri adalah terhalang.",0.2
1618,"dalam  skim  untuk  memaksel  pekerja  pekerja  melayu  mencebo  diri  dalam  bidang  kerja  separuh  mahi  dan  mahi  yang  penuh  persaingan  itu,  kesatuan  sekerja  tidak  mempunyai  tempat.","dalam scheme untuk memaksa pekerja-pekerja melayu mencubur diri dalam bidang kerja separuh mahi dan mahi yang penuh persaingan itu, kesatuan sekerja tidak mempunyai tempat.",0.2
1619,skim  ini  bukanlah  betul -tujuan  untuk  memberi  jaminannya  sepenuhnya  ataupun  mewujudkan  keadaan  kerja  yang  lebih  baik.,skim ini bukanlah bertujuan untuk memberi jaminan yang sepenuhnya ataupun mewujudkan keadaan kerja yang lebih baik.,0.25
1620,"oleh  itu,  kesatuan  sekerja  adalah  tidak  perlu  untuk  menentukan  yang  pekerja  pekerja  mendapat  ganyaran  yang  berpada  dan  mengilakkan  nepotisme  dan  lain -lain  bentuk  pilih  kasi,  sebuah  badan  yang  tidak  memihak  mana -mana  patut  ditubokkan  untuk  menjaga  kebajikan","oleh itu kes atuan sekerja adalah tidak perlu. untuk menentukan yang pekerja-pekerja mendapat ganjaran yang berpada dan mengilakan nepotisme dan lain-lain bentuk pilikasi, sebuah badan yang tidak memihak mana-mana patut ditubuhkan untuk menjaga kebajikan",0.40540540540540543
1621,"para  pekerja.  apebila  ramai  pekerja  bertumpu  kebanda,  maker  kawasan -kawasan  sesapun  tumbuhlah  seperti  cendawan.","apabila ramai pekerja bertumpu ke bandar, maka kawasan-kawasan sesap pun tumbuhlah seperti cendawan.",0.6428571428571429
1622,"tujuan  langkah  langkah  untuk  membandakan  orang  melayu  supaya  mereka  dapat  menikmati  kemudahan  dan  ke  sebannekean  banda  tidak  akan  tercapai  jika  mereka  dibiakan  tinggal  dalam  keadaan  dan  kawasan  yang  sesap,  rumah -  rumah  harga  murah  perlulah  dibina","tujuan langkah-langkah untuk membandarkan orang melayu supaya mereka dapat menikmati kemudahan dan kesempatan kayaan bandar tidak akan tercapai jika mereka dibiarkan tinggal dalam keadaan dan kawasan yang sesa, rumah-rumah harga murah perlulah dibina.",0.3333333333333333
1623,untuk  tempat  kediaman  mereka.  kelebihan  yang  didapati  oleh  penduduk  desa  yang  bahan  dibandakan  itu  dapat  mencapai  peringkat  yang  paling  tinggi  jika  banda -banda  saat  terlit  kecil  yang  lengkap  dapat  dibina.,kelebihan yang didapati oleh penduduk desa yang band di bandakan itu dapat mencapai peringkat yang paling tinggi jika bandar-banda satelit kecil yang lengkap dapat dibina.,0.36666666666666664
1624,"banda -banda  ini  patutlah  mengandungi  kedai,  pasah,  sekolah,  balai  raya  dan  kemudahan  ke  sihatan.","banda-bana ini patutlah mengandungi kedai, pasal, sekolah, balai raya dan kemudahan kesihatan.",0.35714285714285715
1625,saya  terlapun  menunjukkan  kebaikan -kebaikan  yang  boleh  diperolehi  oleh  orang  melayu  bila  bergauh  dengan  orang  bukan  melayu.,saya terhapun menunjukkan kebaikan-kebaikan yang boleh diperoleh oleh orang melayu bila bergaul dengan orang bukan melayuh.,0.35294117647058826
1626,banda -banda  saat  terlit  ini  adalah  tempat  yang  mulah  mula  di  mana  hubungan  ini  boleh  dilakukan.  satu  cili  penting  masyarakat  berhubung  dengan  orang  bukan  melayu.,banda-banda satelit ini adalah tempat yang mula-mula di mana hubungan ini boleh dilakukan. satu ciri penting masyarakat ber ini semestinya lah berupa kemudahan untuk berhubung dengan orang-orang bukan melayu.,0.6
1627,sebahagian  dari  rumah  rumah  dan  kedai -kedai  itu  patutlah  diuntukkan  bagi  orang -orang  bukan  melayu.,sebahagian dari rumah-rumah dan kedai-kedai itu patutlah diuntukkan bagi orang-orang bukan melayu.,0.4
1628,"kakitangannya  menguruskan  jabatan -jabatan  kemudahan  awam,  meskilla  sedikit  sebanyaknya  terdiri  daripada  orang -orang  bukan  melayu.",kaki tangannya menguruskan jabatan-jabatan kemudahan awam mestilah sedikit sebanyaknya terdiri daripada orang-orang bukan melayu.,0.5333333333333333
1629,"namun,  perhubungan  ini,  meskilla  di  kawal  kerenesering  ada  kemungkinan  bagi  orang  bukan  melayu  untuk  minyinki  orang -melayu  sedikit  demis  sedikit  terutamanya  di  pasap -pasa  dan  kedai -kedai.","namun perhubungan ini mestilah dikawal kerana sering ada kemungkinan bagi orang bukan melayu untuk minyakir orang melayun sedikit demi sedikit, terutamanya di pasar-pasar dan kedai-kedai.",0.5185185185185185
1630,kemudahan  untuk  menyaga  runcit  sepatutnya  dapat  menarik  orang  melayu  untuk  menjadi  orang  banda.,kemudahan untuk berniaga runchid sepatutnya dapat menarik orang melayu untuk menjadi orang bandar.,0.23076923076923078
1631,"pada  masa  dahulu,  orang -orang  china  telah  berjaya  menisaikan  orang -orang  melayu  dari  semua  bidang  penyagaan.",pada masa dahulu orang-orang china telah berjaya menyesihkan orang-orang melayu dari semua bidang penyayagaan.,0.4375
1632,"sebab -sebab  mengapa  ini  berlaku  adalah  diketahui  umum,  sebab -sebab  yang  bersangkut  paut  dengan  ciri -ciri  kaum  adalah  susah  untuk  diatasi.",sebab-sebab mengapa ini berlaku adalah diketahui umum. sebab sebab yang bersangkut pahut dengan ciri-ciri kaum adalah susah untuk di atas ibu.,0.47619047619047616
1633,"sesunggungnya  hanya  ada  satu  jalan  sahaja,  yang  itu  dengan  membandakan  orang -orang  melayu.  namun,  kita  tidak  boleh  menunggu  hingga  perkara  ini  berlaku  sebelum  orang -orang  melayu  dapat  mengau  gancaran  yang  diperolehi  dari  perdagangan  walaul  bagaimana  kecil  sekalipun.","sesungguhnya hanya ada satu jalan sahaja, iaitu dengan membandakan orang-orang melayu. namun kita tidak boleh menunggu hingga perkara ini berlaku sebelum orang-orang melayuh dapat mengawak ganjaran yang diperolehi dari perdagangan walaupun kecil sekalipun.",0.35135135135135137
1634,"oleh  sebab  itu,  perindungan  meskilla  diberi  kepada  perkedai -perkedai  melayu  pada  mulanya.  kebanyakan  dari  kedai  dan  pasal  di  banda -bandar  satelit  yang  be -ini  meskilla  diuntukkan  bagi  orang -orang  melayu.","oleh sebab itu, perlindungan mestilah diberi kepada pekeda-pekeda melayu pada mulanya. kebanyakan dari kedai dan pasal di bandar-bandar satelit yang beri ini mestilah diontokkan bagi orang-orang melayun.",0.43333333333333335
1635,"namun  ini  sahaja  tidaklah  mencukupi.  sebagai  langkah  supaya  penduduk -penduduk  bagi  ini,  berlanggan  di  kedai -kedai  masyarakat  mereka  sendiri,  maka  perlulah  diujudkan  keadaan  yang  menyusahkan  atau  menambahkan  belanja  mereka  jika  mereka  membeli  belah  di  tempat  lain.","namun ini sahaja tidaklah mencukupi. sebagai langkah supaya penduduk-penduduk b ini berlanggan di kedai-kedai masyarakat mereka sendiri, maka perlulah diwujudkan keadaan yang minyusahkan atau menambahkan belanja mereka jika mereka membeli belah di tempat lain.",0.2222222222222222
1636,kedai -kedai  koperasi  pada  teorinya  akan  menggalahkan  alih -alihnya  untuk  berlanggan  di  kedai -medai  kesendiri.,"kedai-kedai koperasi, pada teorinya, akan menggalakkan ahli-ahlinya untuk berlanggan di kedai mereka sendiri.",0.6
1637,"dari  segi  amalan,  kedai -kedai  koperasi  terlakagal  di  kalangan  masyarakat  melayu.  dividen  yang  dihasilkan  oleh  kedai -kedai  yang  begini,  walaupun  bagaimana  baik  pun  pengurusannya  adalah  sangat  kecil  dan  hanya  diberi  setahun  sekali.","dari segi amalan, kedai-kedai koperasi telah gagal di kalangan masyarakat melayu. dividen yang dihasilkan oleh kedai kedai yang begini, walaupun bagaimana baik pun pengulusannya, adalah sangat kecil dan hanya diberi setahun sekali.",0.1875
1638,orang -orang  melayu  pada  kebiasaannya  tidak  sabar  dan  lebih  tetarik  kepada  keuntungan  yang  serta  merta.,orang-orang melayu pada kebiasaannya tidak sabar dan lebih tertarik kepada keuntungan yang seterbata.,0.3333333333333333
1639,"pelanggan -pelanggan  melayu  akan  meninggalkan  kedai -kedai  koperasi  mereka  jika  terdapat  harga  yang  lebih  murah,  serta  kemudahan  berhutang  yang  diberikan  oleh  perkedai -perkedai  cina  sendiri.",pelanggan-pelanggan melayu akan meninggalkan kedai-kedai kooperasi mereka jika terdapat harga yang lebih murah seterkemudahan berhutang yang diberikan oleh pekedai-pekedai china sendiri.,0.44
1640,koperasi  bolehlah  ditolak  sebagai  satu  cara  untuk  menggalahkan  peni  ertahan  orang  melayu  dalam  bidang  penyagaan  runcit  dan  juga  untuk  mengawal  pengaliran  pendapatan  orang  melayu.,kooperasi bolehlah ditolak sebagai satu cara untuk menggalahkan peni eltahan orang melayu dalam bidang penyagaan rancid dan juga untuk mengawal pengaliran pendapatan orang melayo.,0.16666666666666666
1641,satu  faktor  kecil  tetapi  penting  yang  boleh  menolong  pe  kedai -perkedai  runcit  melayu  adalah  dengan  menggunakan  kerajanan  semula  jadi  dan  kepintaran  wanita  wanita  melayu.,satu faktor kecil tetapi penting yang boleh menolong pekedi-pekedi rancit melayu adalah dengan menggunakan kerajinan semula jadi dan kepintaran wanita-wanita melayuh.,0.3333333333333333
1642,di  kalangan  penanampen  anampen  anampadi  kau  melaki  bekerja  lebih  kurang  dua  bulan  dalam  setahun.,di kalangan penanam pananam padi kaum lelaki bekerja lebih kurang dua bulan dalam setahun.,0.35714285714285715
1643,kau  wanita  bekerja  sepanjang  tahun.  meriket  terlibat  dalam  penanampan  padi  seperti  juga  kau  melaki.,"kaum wanita bekerja sepanjang tahun, mereka terlibat dalam penanaman padi seperti juga kaum nelaki.",0.42857142857142855
1644,tampahan  pula  semasa  musim  menanam  dan  menwai  mereka  juga  memasak  untuk  semua  yang  bekerja  di  benda  mereka.,tambahan pula semasa musim menanam dan menuai mereka juga memasak untuk semua yang bekerja di benda mereka.,0.11764705882352941
1645,"selepas  kerja  di  benda  itu  selesai,  mereka  terus  membuat  kerja  kerja  rumah,  menjaga  anak -anak  dan  sibuk  dengan  berbagai -bagai  tugas  lain  yang  melapun  kecil  tetapi  sangat  penting.","selepas kerja di benda itu selesai, mereka terus membuat kerja-kerja rumah, menjaga anak-anak dan sibuk dengan berbagai-bagai tugas lain yang walaupun kecil tetapi sangat penting.",0.25
1646,"kadang -kali  wanita  wanita  ini  akan  membuat  kuig  untuk  dijual  bagi  mendapatkan  duit  lebih,  ataupun  menjaga  kain  dan  menjual  hasil  hasil  dari  hutan.","kadangkala wanita-wanita ini akan membuat kuih untuk dijual bagi mendapatkan duit lebih, ataupun menjajikkan dan menjual hasil-hasil dari buta.",0.43478260869565216
