ID,Reference,Prediction,WER
1677,undang -undang  mestilah  dibuat  untuk  mempastikan  bahawa  hanya  mesin  timbang  spring  seharjir  yang  digunakan  dengan  sepenuhnya.,undang-undang  mestilah  dibuat  untuk  mempastikan  bahawa  hanya  mesin  timbang  spring  seharjir  yang  digunakan  dengan  sepenuhnya. terkampungkan  berikutnya.,0.25
1678,daceng  yang  digunakan  sekarang  mempunyai  penimbang  yang  boleh  diubah -ubah  dan  boleh  dimahinkan  supaya  timbangannya  berkurangkan.,daceng  yang  digunakan  sekarang  mempunyai  penimbang  yang  boleh  diubah  ubah  dan  boleh  dimahinkan  supaya  timbangannya  berkurangan.,0.125
1679,peruncit -peruncit  china  yang  kecil -cekap  melakukan  perkara  ini  malahan  dengan  kejih  sekali  mengunakan  yang  sebagai  senjata  dalam  persaingan.,peruncit  peruruncit  cina  yang  kecil –cikap  melakukan  perkara  ini  malahan  dengan  kejih  sekali  menggunakan  yang  sebagai  senjata  dalam  persaingan. perjuncte  perruncite  cina  yang  kecil –cekap  melakukan  perkara  ini  malah  dengan  kerja  sekalimenggenkan  yang  sebagai  senjata › dalam  persaingsan.,1.2105263157894737
1680,apa  yang  terladi  sebutkan  adalah  dua  cara  yang  dapat  digunakan  untuk  mengatasi  penetapan  harga  dan  paparan  harga.,apa  yang  terladi  sebutkan  adalah  dua  cara  yang  dapat  digunakan  untuk  mengatasi  penetapan  harga  dan  paparan  harga.,0.0
1681,tinta  owandaan  pemeriksaan  yang  rapi  haruslah  kerab  dibuat  supaya  semua  percubahan  untuk  mengatasi  persaingan  dengan  cara  yang  tidak  adil  dapat  dikurangkan  sekecil -kecilnya.,tinta  wandaan  pemeriksaannya  yang  rapi  haruslah  kerab  dibuat  supaya  semua  percubaan  untuk  mengatasi  persaingan  dengan  cara  yang  tidak  adil  dapat  dikurangkan  sekecil-kecilnya.,0.21739130434782608
1682,sudah  tentunya  cadangan  cadangan  ini  tidak  sepatutnya  terhad  kepada  skim  penempatan  semula  orang -orang  luar  banda  ke  kawasan  bandar.,sudah  tentunya  cadangan  cadangan  ini  tidak  sepatutnya  terhad  kepada  skim  penempatan  semula  orang-orang  luar  banda  ke  kawasan  bandar.,0.10526315789473684
1683,ia  sepatutnya  dilaksanakan  di  seluruh  negara  supaya  persaingan  yang  adil  menjadi  satu  keadaan  yang  biasa  dan  bukannya  merupakan  satu  pengajualian.,ia  sepatutnya  dilaksanakan  di  seluruh  negara  supaya  persaingannya  adil  menjadi  satu  keadaan  yang  biasa  dan  bukanya  merupakan  satu  pengajualian.,0.15
1684,tidak  mungkin  dinyatakan  di  sini  semua  langkah  yang  boleh  diambil  untuk  membandakan  orang -orang  melayu.,tidak  mungkin  dinyatakan  di  sini  semua  langkah  yang  boleh  diambil  untuk  membanda  akan  orang-orang  melayu.,0.2
1685,tujuannya  adalah  semata -matel  untuk  menunjukkan  yang  ianya  adalah  berfahida  dan  dapat  dilaksanakan.,tujuannya  adalah  semata-matel  untuk  menunjukkan  yang  ianya  adalah  berfahida dan  dapat  dilaksanakan.,0.15384615384615385
1686,"jika  dikawal  dan  dirancangan  dengan  betul,  hanya  pembandaran  sahaja  nampaknya  cara  yang  dapat  meletakkan  orang  melayu  setara  dengan  kemajuan  yang  berlaku  di  sekitar  mereka  dan  di  seluruh  dunia.","jika  dikawal  dan  dirancang  dengan  betul,  hanya  pembandaran  sahaja  nampaknya  cara  yang  dapat  meletakkan  orang  melayu  setara  dengan  kemajuan  yang  berlaku  di  sekitar  mereka  dan  di  seluruh  dunia.",0.03571428571428571
1687,"merikah  juga  dapat  menikmati  kemudahan  kemudahan  modern  yang  terdapat  dibandar.  kemudahan  kemudahan  ini  tidak  mungkin  dapat  dibawah  ke  kawasan  luar  bandar,  walaupun  bagaimana  sealipun  dicoba.","mereka  juga  dapat  menikmati  kemudahan  kemudahan ‎ modern  yang  terdapat  dibanda.  kemudahan  kemuduhan  ini  tidak  mungkin  dapat  di  bawah  kekawasan  luar  banda,  walaupun  bagaimana  sealipun  dicoba. .†kalian-keligan  berubatkan  melayutkan  pemulih dan keterbintakan  halusnya  semakin  tinggi  dalam  maklukan  kesenangan  mempengirikan  masyarakat  dan sasang  agak –cabu  menguruhkan  perjalanan  pencarap  dan pembuk  yang  benarki  adalah  penghidupan  dengan  benda  ker  sebab  bahawa  acara  yang  sebenarnya  memang  merica  namanya  kenyalin  apabil  kewalu  aklimitankugh  kecaucuran  permana  kompo  keceburu  kepercik",2.2
1688,"kesihatan,  pendidikan  dan  pandangan  mereka  akan  berubah  tanpa  usaha  yang  di  sedari.  sebaliknya,  pendapat  pada  ketika  ini  yang  membiaakan  orang  melayu  ternstinggal  di  kawasan  luar  bandar  supaya  mereka  tidak  akan  menambahkan  dilangan  penganggur  dibandar","kesihatan,  pendidikan  dan  pandangan  mereka  akan  berubah  tanpa  usaha  yang  di  sedari.  sebaliknya,  pendapat  pada  ketika  ini  yang  membiaakan  orang  melayu  ternstinggal  dikawasan  luar  bandar  supaya  mereka  tidak  akan  menambahkan  dilangan  penganggur  dibandar,",0.08823529411764706
1689,bermakna  bahawa  kita  engan  menerima  kena  tentang  masalah  ke  miskinan  dan  kemuduran  yang  rungcing  di  kawasan  luar  bandar.,bermakna  bahawa  kita  mengengan  menerima kena  tentang  masalah  ke  miskinan  dan  kemuduran  yang  rungcing  di  kawasan  luar  bandar.,0.05555555555555555
1690,"ketia  ada  antana  adalah  sebenarnya  satu  kena  tahan  lama  seperti  kekurangan  tana.  dalam  masa  satu  generasi  saja,  undang -undang  islam  mengenai  warisan  harter  pusaka  mungkin  akan  membahagikan  tanah -tanah  yang  ada  sekarang  menjadi  bahagian -bahagian  yang  sangat  kecil","ketia  ada  antana  adalah  sebenarnya  satu  kena  tahan  lama  seperti  kekurangan  tanah.  dalam  masa  satu  generasi  saja,  undang-undang  islam  mengenai  warisan  harter  pusaka  mungkin  akan  membahagikan  tanah-tanah  yang  ada  sekarang  menjadi  bahagian-bahagian  yang  sangat  kecil,",0.21052631578947367
1691,hingga  ianya  tidak  ekonomi  lagi  untuk  diusahakan.  sekarang  ini  hutan  dan  tanah -tanah  simpanan  yang  lain  telah  di -diami  dan  diusahakan  oleh  penerok  ke -penerok  ke  yang  sedia  melangga  undang -undang.,"hingga  ianya  tidak  ekonomi  lagi  untuk  diusahakan.  sekarang  ini,  hutan  dan  tanah-tanah  simpanan  yang  lain  telah  didiami  dan  diusahkan  oleh  penerok  ke  penerokke  yang  sedia  melanggap  undang –undang.",0.3225806451612903
1692,"oleh  itu,  hanya  bandar  dengan  industri -industrinya  dan  peluang -peluang  penyagaan  rungcit  sahaja  yang  dapat  mengurangkan  pengangguran  orang -orang  melayu  di  masa  hadapan.","oleh  itu,  hanya  bandar  dengan  industri-industrinya  dan  peluang-peluang  penyagaan  rungcit  sahaja  yang  dapat  mengurangkan  pengaguran  orang-orang  melayui  di  masa  hadapan.",0.34782608695652173
1693,bagi  membolehkan  penyirapan  ini  berjalan  dengan  licin  dan  efisen  perancangan  untuk  pembandaran  yang  sewajannya  mes  dilah  dimulakan  sekarang.,"bagi  membolehkan  penyirapan  ini  berjalan  dengan  licin  dan  efisen,  perancangan  untuk  pembandaran  yang  sewajannya  mes  dilah  dimulakan  sekarang.",0.05555555555555555
1694,tidak  ada  jalan  peluayan  lain  bagi  orang -orang  melayu  atau  kerajaan.  pembandaran  dan  perolahan  ke  mahiran  kerja  secara  dipaksa  bukanlah  merupakan  satu  revolusi  sekelipun  dalam  konteks  mesyarakat  melayu.,tidak  ada  jalan  peluayan  lain  bagi  orang-orang  melayui  atau  kerajaan.  pembandaran  dan  perolahan  ke  mahiran  kerja  secara  dipaksa  bukanlah  merupakan  satu  revolusi  sekelipun  dalam  konteks  mesyarakat  melayui.,0.14285714285714285
1695,"namun  is  adalah  merupakan  satu  perubahan  yang  radikal.  proces  pembandaran  adalah  dengan  sendiri -nya  melibatkan  proces  mencabut  orang -orang  melayu  dari  akal  umbi,  dari  segi  rohani  dan  jasmani,  masyarakat  luar  bandai  yang  traditional.","namun  isadalah  merupakan  satu  perubahan  yang  radikal.  proses  pembandaran  adalah  dengan  sendiri-nya  melibatkan  proses  mencabut  orang-orang  melayu  dari  akal  umbi,  dari  segi  rohani  dan  jasmani,  masyarakat  luar  bandai  yang  tradisional.",0.2727272727272727
1696,tidak  dapat  disangka  lagi  dengan  pembongkaran  ini  nilai -nilai  dan  cara  hidup  yang  lama  mesti  diganti  dengan  yang  baru.,tidak  dapat  disangka  lagi  dengan  pembongkaran  ini  nilai-nilai  dan  cara  hidup  yang  lama  mesti  diganti  dengan  yang  baru.,0.10526315789473684
1697,apa  yang  telah  menyekat  orang -orang  melayu  adalah  nilai -nilai  lama  dan  cara  hidup  yang  lama?,apa  yang  telah  menyekat  orang-orang  melayu  adalah  nilai-nilai  lama  dan  cara  hidup  yang  lama?,0.25
1698,kesemua  ini  lah  yang  selama  ini  telah  mencilkan  orang -orang  melayu  dari  perubahan  yang  sedang  berlaku  di  seluruh  negara  dan  di  dunia  ini.,kesemua  ini  lah  yang  selama  ini  telah  mencilkan  orang-orang  melayu  dari  perubahan  yang  sedang  berlaku  di  seluruh  negara  dan  di  dunia  ini.,0.08695652173913043
1699,sesuatu  orang  itu  perlu  membandingkan  struktivisikal  sebenar  kampung -  kampung  melayu  untuk  melihat  bagaimana  statiinya  masyarakat  tersebut.,sesuatu  orang  itu  perlu  membandingkan  struktivisikal  sebenar  kampung  campur  melayuh  untuk  melihat  bagaimana  statiiknya  masyarakat  tersebut.,0.23529411764705882
1700,"untuk  memulihkan  orang -orang  melayu  dengan  sepenuhnya,  maka  terpaksa  lah  mereka  berpisah  dan  gan  adat  lama  dan  menggantikannya  dengan  cara -cara  pemikir.","untuk  memulihkan  orang-orang  melayu  dengan  sepenuhnya,  maka  terpaksa  lah  mereka  berpisah  dan  gan adat  lama  dan  menggantikannya  dengan  cara-cara  pemikir.",0.18181818181818182
1701,"pembandaran  sedikit  sebanyak  akan  menukakan  ini,  namun  apa  yang  penting  adalah  orang -orang  melayu  mesti  berusaha  secara  sedak  untuk  menghapuskan  cara -cara  lama  dan  menggantikannya  dengan  nilai -nilai  dan  idei -idea  yang  baru.","pembandaran  sedikit  sebanyak  akan  menukakan  ini,  namun  apa  yang  penting  adalah  orang-orang  melayu  mesti  berusaha  secara  sedak  untuk  menghapiskan  cara-cara  lama  dan  menggantikannya  dengan  nilai-nilai  dan  idea-idea  yang  baru.",0.2727272727272727
1702,orang  melayu  mesti  lah  di  semuakan  dengan  kenyataan  hidup  dan  mesti  lah  dipaksa  mengubah  cara  pemikiran  mereka  sesuai  dengan  kenyataan.,orang  melayu  mesti  lah  di  semukakan  dengan  kenyataan  hidup  dan  mesti lah  dipaksa  mengubah  cara  pemikiran  mereka  sesuai  dengan  kenya  tahan.,0.15
1703,kerajaan  telah  menjalankan  berbagai -bagai  rancangan  untuk  membantu  memajukan  orang -orang  melayu.,kerajaan  telah  menjalankan  berbagai-bagaian  rancangan  untuk  membantu  memajukan  orang  orang  melayu.,0.25
1704,pendidikan  telah  diperhebatkan  dan  orang -orang  melayu  luar  banda  terladi  beri  peluang  untuk  melawat  kawasan -kawasan  banda.,pendidikan  telah  diperhebatkan  dan  orang-orang melayu  luar  banda  terladi  beri  peluang  untuk  melawat  kawasan-kawasan  banda.,0.23529411764705882
1705,namun  semua  ini  tidaklah  mencukupi.  orang  melayu  tidak  mendapat  orientasi  yang  sistemati  dan  selaras  ke  arah  ke  majuan.,namun  semua  ini  tidaklah  mencukupi.  orang  melayu  tidak  mendapat  orientasi  yang  sistemati  dan  selaras  ke  arah  kemajuan.,0.1111111111111111
1706,paling  malang  sekali  percubahan  untuk  mengorientasikan  orang  melayu  yang  sedikit  di  sana  dan  sedikit  di  sini  dibuat  secara  tidak  tesusun.,paling  malang  sekalipecubaan  untuk  mengorientasikan  orang  melayu  yang  sedikit  di  sana  dan  sedikit  disini  dibuat  secara  tidak  tesusun.,0.2
1707,satu  perkara  yang  boleh  menunjukkan  bagaimana  pemikiran  orang -orang  melayu  belum  lagi  diseswaiikan  adalah  aduan  yang  kerab  dibuat  terhadap  majikan  bukan  melayu.,"satu  perkara  yang  boleh  menunjukkan  bagaimana  pemikiran  orang-orang  melayu  belum  lagi  diseswaiikan  adalah  aduan  yang  kerab  dibuat  terhadap  majikan  bukan  melayu. terkini  berikutnya,  sebahagian darah  kebukaan  manusia  dan  kawasan  maksar  di  luar  negara  mengenakan  masyarakat  dan  ekonomi  yang  membuatkan  agama  dengan  penyebar  dan  pembuk  dan  pekerja  yang  membentukan  akal  dan  mikir  dan  mikri  dan  mikrin  dan  mikrim  dan  mikris  dan  mikrir  dan  mikrimin  dan  mikriminal  dan  mikrison  dan  mikesin  dan  mikzin  dan  miksin  dan  miklin  bahawa  pada  kepada  cara  cuba  tentang  cerita  periholoh  secira  ada  pari",3.0454545454545454
1708,orang  orang  melayu  yang  bekerja  di  firma  firma  bukan  melayu  atau  dibawa  penyelia -penyelia  bukan  melayu  tidak  berhenti -henti  membuat  aduan  mengatakan  mereka  itu  di  diskriminasikan.,"orang  orang  melayu  yang  bekerja  di  firma  firma  bukan  melayu atau  dibawa  penyelia-penyelia,  bukan  melayu  tidak  berhenti –hentikan  membuat  aduan  mengatakan  mereka  itu  didiskriminasikan.",0.19230769230769232
1709,nampaknya  apa  yang  mereka  tidak  faham  yang  lah  perbuatan  tersebut  adalah  satu  perkara  yang  diasa.  orang  orang  bukan  melayu  yang  bekerja  di  bawah  orang -orang  melayu  juga  berasa  serupa.,nampaknya  apa  yang  mereka  tidak  faham  iaitu  perbuatan  tersebut  adalah  satu  perkara  yang  diasa.  orang  orang  bukan  melayu  yang  bekerja  di  bawah  orang-orang  melayu チjuga  berasa  serupa.,0.1724137931034483
1710,namun  belainan  dengan  orang -orang  bukan  melayu  yang  menerima  perkara  ini  sebagai  kebiasaan  orang -orang  melayu  akan  cuba  menentangnya  habis -habisan.,namun  belainan  dengan  orang-orang  bukan  melayu  yang  menerima  perkara  ini  sebagai  kebiasaan  orang-orang ‎melayu  akan  cuba  menentangnya  habis-habisan.,0.3333333333333333
1711,mereka  tidak  cuba  untuk  mengambil  hati  ke  tua  ke  tua  mereka.  mereka  tidak  cuba  mengatasi  persaingan  persaingan  dari  orang -orang  bukan  melayu.,mereka  tidak  cuba  untuk  mengambil  hati  ke  tua  ke  tua  mereka.  mereka  tidak � cuba  mengatasi  persaingan  persaingkan  dari  orang  orang  bukan  melayu.,0.13636363636363635
1712,mereka  juga  tidak  cuba  menjadikan  diri  mereka  pekerja  yang  sebagi  itu  baik  hingga  susah  bagi  macikan  untuk  mencari  gantinya.,mereka  juga  tidak  cuba  menjadikan  diri  mereka  pekerja  yang  sebagi  itu  baik  hingga  susah  bagi  macakan  untuk  mencari  gantinya.,0.05263157894736842
1713,akibatnya  mereka  tidak  akan  disukai  dan  kedudukan  mereka  pun  tidak  dapat  diperthahankan  lagi.,akibatnya  mereka  tidak  akan  disukai  dan  kedudukan  mereka  pun  tidak  dapat  diperthahankan  lagi.,0.0
1714,ketidakupayaan  untuk  menerima  sesuatu  yang  tidak  dapat  dielakkan  merupakan  kegagalan  untuk  minyuswai  kan  diri  dengan  keadaan.,ketidakupayaan  untuk  menerima  sesuatu  yang  tidak  dapat  dielakkan  merupakan  kegagalan  untuk  minyaswai  kan  diri  dengan  keadaan.,0.0625
1715,"ketidakupayaan  ini  akan  menjadi  penghalang  besar  di  masa  hadapan  apabila  si  swaza -si  swaza,  institut  teknologi  mare,  memasuki  bidang  industri  dan  perdagangan.","ketidakupayaan  ini  akan  menjadi  penghalang  besar  di  masa  hadapan  apabila  si  swaza-si  swaza,  institut  teknologi  mare,  memasuki  bidang  industri  dan  perdagangan.",0.09090909090909091
1716,filmah  filma  melayu  atau  yang  dikawal  oleh  orang -orang  melayu  tidak  dapat  mengambil  bekerja  semuhan  si  swaza  ini.,filmah  filma  melayu  atau  yang  dikawal  oleh  orang-orang  melayu � tidak  dapat  mengambil  bekerja  semuhan  siaswaza  ini.,0.2777777777777778
1717,kebanyakan  dari  mereka  haruslah  bekerja  secara  langsung  dibawah  orang -orang  bukan  melayu.  kumpulan  ini  akan  berhadapan  dengan  masalah  yang  sama  mengenai  diskriminasi  kaum.,kebanyakan  dari  mereka  haruslah  bekerja  secara  langsung  di  bawah  orang-orang  bukan  melayu.  kumpulan  ini  akan  berhadapan  dengan  masalah  yang  sama  mengenai  diskriminasi  kaum.,0.13043478260869565
1718,"jika  pemuda  pemuda  melayu  tidak  memahami  hakikat  diskriminasi  ini,  mereka  akan  dapat  dikeduhkan  mereka  tidak  dapat  diperthahankan.","jika  pemuda  permudia  melayu  tidak  memahami  hakikat  diskriminasi  ini,  mereka  akan  dapat  dikeduhkan  mereka  tidak  dapat  dipetahankan.",0.11764705882352941
1719,sekiranya  perkara  ini  berlaku  orang -orang  melayu  akan  gagal  lagi.  ini  adalah  satu  jontur  tentang  kegagalan  orang  melayu  untuk  menilai  kena  tahan  dan  menyeswai  kan  diri  mereka.,sekiranya  perkara  ini  berlaku  orang-orang  melayu  akan  gagal  lagi.  ini  adalah  satu  jontur  tentang  kegagalan  orang  melayu �untuk  menilai  kena  tahan  dan  menyeswakan  diri  mereka.,0.18518518518518517
1720,"jika  orang -orang  melayu  hendak  dipulikan  semula,  maka  semua  sikap  dan  nilai  yang  telah  membawa  kepada  dileme  mereka  sekarang  mestilah  dikaji  dan  di  nilai  dan  di  mana  yang  perlu  deting  galkan  atau  diubah.","jika  orang-orang  melayu  hendak  dipulikan  semula,  maka  semua  sikap  dan  nilai  yang  telah  membawa  kepada  dileme  mereka  sekarang  mestilah  dikaji  dan  dini  ni  laik  dan  dimana  yang  perlu  deting  galkan  atau  diubah.",0.21212121212121213
1721,pembandaran  perolahan  ke  mahiran  baru  dan  penerimaan  orang  melayu  akan  nilai -nilai  baru  yang  tidak  bertentangan  dengan  agama  dan  pandangan  feudal  mereka  adalah  merupakan  satu  revolusi.,pembandaran  perolahan  ke  mahiran  baru  dan  penerimaan  orang  melayu  akan  nilai-nilai  baru  yang  tidak  bertentangan  dengan  agama  dan  pandangan  feudal  mereka  adalah  merupakan  satu  revolusi.,0.07692307692307693
1722,sebenarnya  cadangan  ini  bukanlah  perkara  yang  baru.  kesemonia  ini  adalah  sedang  berlaku  sekarang.,sebenarnya  cadangan  ini  bukanlah  perkara  yang  baru.  kesemonia  ini  adalah  sedang  berlaku  sekarang.,0.0
1723,namun  setakat  ini  rentak  perubahan  tersebut  merupakan  proses  evolusi  yang  pelahan  dan  tidak  melibatkan  satu  tindakan  bersatu  dan  pelaksanaan  yang  tegas.,"namun  setakat  ini,  rentak  perubahan  tersebut  merupakan  proses  evolusi  yang  pelahan dan  tidak  melibatkan  satu  tindakan  bersatu  dan  pelaksanaan  yang  tegas.",0.047619047619047616
1724,seluruh  proses  ini  mestilah  dirancang  dan  dijalankan  dengan  pantas  dan  sepenuhnya  untuk  menghasilkan  perubahan  yang  lengkap  dan  radikal  pada  orang  melayu.,seluruh  proses  ini  mestilah  dirancang  dan  dijalankan  dengan  pantas  dan  sepenuhnya  untuk  menghasilkan  perubahan  yang  lengkap  dan  radikal  pada  orang  melayu.,0.0
1725,"sekiranya  revolusi  ini  dijalankan,  maka  mereka  akan  dipulikan  dan  dileme  mereka  akan  berakhir.","sekiranya  revolusi  ini  dijalankan,  maka  mereka  akan  dipulihkan  dan  dileme  mereka  akan � berakhir.",0.15384615384615385
1726,"negara  akan  dapat  maju  tanpa  bebanan  masalah  orang -orang  melayu,  masalah  melayu.  di  malaysia,  atau  lebih  tepatnya  di  tanah  melayu,  orang -melayu  sedang  menghadapi  suatu  masalah  pribadi.","negara  akan  dapat  maju  tanpa  bebanan  masalah  orang-orang  melayu,  masalah  melayu.  di  malaysia,  atau  lebih  tepatnya  di  tanah  melayu、  orang  melayu  sedang  menghadapi  suatu  masalah  pribadi.",0.14814814814814814
1727,masalah  ini  adalah  mengenai  perasaan  hati  mereka  yang  sebenar  terhadap  tanah  melayu  dan  malaysia  terhadap  berkongsi  bumi  orang -melayu  dengan  orang -orang  lain.,masalah  ini  adalah  mengenai  perasaan  hati  mereka  yang  sebenar  terhadap  tanah  melayu  dan  malaysia  terhadap � berkongsi  bumi  orang-orang  melayu ™ dengan  orang –orang  lain.,0.21739130434782608
1728,masalah  itu  juga  bekaitan  dengan  harapan  mereka  apabila  kemedekaan  tercapai  dan  terhempasnya  beberapa  harapan  mereka  apabila  berhadapan  dengan  diality.,masalah  itu  juga  berkaitan  dengan  harapan  mereka  apabila  kemedekaan  tercapai  dan  terhempasnya  beberapa  harapan  mereka  apabila 有 hadapan  dengan  diality.,0.15789473684210525
1729,ini  lah  kedudukan  berbahaya  yang  tidak  mahu  dinyatakan  oleh  siapa  jua  di  kalayak  ramai  oleh  kerenar  beberapa  sebab.,ini  lah  kedudukan  berbahaya  yang  tidak  mahu  dinyatakan  oleh  siapa  jua  di  kalayak  ramai  oleh  kerenar  beberapa  sebab.,0.0
1730,"orang -orang  china  dan  india  berpendappad  bahawa  orang -orang  melayu  sedang,  bahawa  mereka  menghadapi  masalah  yang  membingungkan  dan  perbincangan  umum  mengenai  masalah  ini  mungkin  akan  menimbulkan  reaksi  yang  kait  mengayet  dan  tidak  terkawal  setiap  membawa  bincana.","orang  orang cina  dan  india  berpendapat  bahawa  orang  melayu  sedah,  bahawa  mereka  menghadapi  masalah  yang  membingungkan  dan  perbincangan  umum  mengenai  masalah  ini  mungkin  akan  menimbulkan  reaksi  yang  kait  mengayet  dan  tidak  terkawal  setiap  membawa  bercana.",0.16666666666666666
1731,orang -orang  melayu  sendiri  mengelakkan  kena  tahan  terbuka  mengenai  masalah  ini  sebab  masalah  itu  memalukan  mereka  dan  memalukan  orang -orang  lain  juga.,orang  melayu  sendiri  mengelakkan  kena  tahan  terbuka  menenai  masalah  ini  sebab  masalah  itu  memalukan  mereka  dan  memalukan 好 orang  lain  juga.,0.18181818181818182
1732,"mereka  lah  yang  terutemanya  bertanggungjawab  memendam  masalah  orang -melayu  yang  khusus  ini.  pada  zahirnya,  seengaja  mengilakan  perbincangan  ini  nampaknya  baik.","mereka  lah  yang  terutemanya  bertanggungjawab  memendam  masalah  orang  melayu  yang  khusus  ini.  pada  zahirnya,  seengaja  mengilakan  perbincangan  ini  nampaknya  baik.",0.05
1733,perbuatan  itu  menjaga  suasa  nnah  tenteram  yang  disalah  hertikan  sebagai  keharmonian  kaum  di  tanah  melayu.,perbuatan  itu  menjaga  suasa  nnah  tenteram  yang  disalahhertikan  sebagai  keharmonian  kaum  di  tanah  melayu.,0.13333333333333333
1734,suasa  nnah  ini  menjadikan  pentat  biran  berjalan  dengan  baik.  ia  menggalakan  pelaburan  modal  dan  pembangunan.,suasa  nnah  ini  menjadikan  pentatbiran  berjalan  dengan  baik.  ia  menggalakan  pelaburan modal  dan  pembangunan.,0.13333333333333333
1735,"namun,  keadaan  sebenarnya  di  sebalik  ketenangan  dan  keharmonian  yang  zahir  ini  penuh  dengan  bahayanya.","namun,  keadaan  sebenarnya  di  sebalik  ketenangan  dan  keharmonian  yang  zahir  ini  penuh  dengan  bahayanya.",0.0
1736,"tiap  tiap  kaum,  sama  ada  china,  india  mahu  pun  melayu  berpegang  teguh  kepada  kesetian  kaum  akan  terus  membangkitkan  masalah  melayu  ini.","tiap  tiap  kaum,  sama  ada  china,  india  mahu  pun  melayu  berpegang  teguh  kepada  kesetian  kaum  akan  terus  membangkitkan  masalah  melayu � ini.",0.047619047619047616
1737,dan  oleh  kerenas  sesuatu  golongan  tidak  mengetahui  akan  kekuatan  pihak  yang  lain  dan  bertap  kelebatnya  perasaan  yang  terlibat  maker  persaingan  ini  cenderung  ke  arah  ketegangan  yang  mungkin  meletuk.,dan  oleh  kerenas  sesuatu  golongan  tidak  mengetahui  akan  kekuatan  pihak  yang  lain  dan  bertapak  kebatnya  perasaan  yang  terlibat  maker  persaingan  ini  cenderung  ke  arah  ketegangan  yang  mungkin  meletuk.,0.07142857142857142
1738,jika  hal  ini  berlaku  dan  ada  kemungkinan  besar  hal  ini  akan  berlaku  maka  kekurangan  pengetahuan  bersama  akan  menyebabkan  tidak  mungkin  berlaku  kompromi.,"jika  hal  ini  berlaku  dan  ada  kemungkinan  besar  hal  ini akan  berlaku,  maka  kekurangan  pengetahuan  bersama  akan  menyebabkan  tidak  mungkin  berlaku � kompromi.",0.09090909090909091
1739,keadaan  itu  mungkin  tidak  terkawal  lagi  dan  akan  terjadilah  malah  petaka.  apa  yang  terjadi  di  nigeria  akan  meninggalkan  malaysia  pula?,kedahadaan  itu  mungkin  tidak  terkawal  lagi  dan  akan  terjadilah  malam  petaka.  apa  yang  terjadi  di  nigeria  akan  meninggalkan  malaysia  pula?,0.1
1740,kecuali  lah  bagi  orang  yang  faham  sihat  orang  melayu  adalah  satu  paradox  bahwa  orang -orang  milayu  sendiri  lah  yang  lebih  banyak  menekan  masalah  ini.,kecuali  lah  bagi  orang  yang  faham  sihat  orang  melayu  adalah  satu  paradoks  bahawa  orang-orang  milaiw  sendiri  lah  yang  lebih  banyak  menekan  masalah  ini.,0.20833333333333334
1741,"oleh  kerenak  itu  perlu  lah  diketahui  keadaan  orang  melayu  yang  khusus  ini,  sihat  ini  merupakan  sebahagian  yang  tidak  dapat  dipisahkan  dari  masalah  ini.","oleh  kerenak  itu  perlu  lah  diketahui  keadaan  orang  melayu  yang  khusus  ini,  sihat  ini  merupakan  sebahagian  yang  tidak  dapat  dipisahkan  dari  masalah  ini. sari  menunjukkan  berikutnya.",0.13043478260869565
1742,sebenarnya  sihat  ini  menyebabkan  masalah  tersebut  menjadi  lebih  besar  dan  lebih  komplex.  orang  melayu  bersifat  sopan  santun  dan  tidak  suka  menunjol  diri.,sebenarnya  sihat  ini  menyebabkan  masalah  tersebut  menjadi  lebih  besar  dan  lebih  kompleks.  orang  melayu  bersifat  sopan  santun  dan  tidak  suka  menunjol  diri.,0.045454545454545456
1743,dunia  mereka  penuh  dengan  golongan  bangsauan  dan  mereka  tidak  pernah  jauh  dari  raja -raja  dan  pembesa -pen  besar.,dunia  mereka  penuh  dengan  golongan  bangsauhan  dan  mereka  tidak  pernah  jauh  dari  raja-raja  dan  pembesapam  besar.,0.2777777777777778
1744,"mereka  lebih  suka  mengalah  dan  memberi  holmat  berbuat  begitu  adalah  tanda  besopan.  perbuatan  itu  bukan  lahina,  sesungguhnya  kelakuan  itu  merupakan  asuhannya  baik.","mereka  lebih  suka  mengalah  dan  memberi  holmat  berbuat  begitu  adalah  tanda  besopan.  perbuatan  itu  bukan  lahina,  sesungguhnya  kelakuan  itu  merupakan  asuhannya  baik.",0.0
1745,sudah  menjadi  kebiasaan  orang  milayu  untuk  undur  ke  tepi  dan  memberi  jalan  untuk  orang  lain  lalu.,sudah  menjadi  kebiasaan  orang  milayu  untuk  undur  ke  tepi  dan  memberi  jalan  untuk  orang  lain  lalu.,0.0
1746,"bukan  sahaja  mereka  berundur  ke  tepi,  malahan  mereka  juga  menundur  untuk  menunjokkan  tanda  holmat.","bukan  sahaja  mereka  berundur  ke  tepi,  malahan  mereka  juga  menundur  untuk  menunjokkan  tanda  holmat.",0.0
1747,orang  melayu  yang  menerima  penghomatan  ini  juga  akan  menunjokkan  lata  belakang  pendidikan  yang  baik  dengan  tidak  men  gambil  sepenuh  kesempatan  yang  diberikan.,orang  melayu  yang  menerima  penghormatan  ini  juga  akan  menunjukkan  lata  belakang  pendidikan  yang  baik  dengan  tidak  mengambil  sepenuh  kesempatan  yang  diberikan.,0.18181818181818182
